dataset,model_uid,run_id,extraction_uid,origin_embedding_artifact_uid,protocol_uid,compression_family,compression_profile,search_mode,origin_score_space,compressed_score_space,score_spaces_comparable,frozen_origin_threshold_applicable,latency_measurement_repeats,latency_timer,compressed_index_build_latency_ms,compressed_gallery_add_latency_ms,compressed_gallery_encode_latency_ms,origin_search_latency_ms_total,compressed_search_latency_ms_total,compressed_search_latency_ms_per_query,compressed_search_queries_per_second,gallery_template_count,origin_storage_bytes_per_embedding,origin_gallery_storage_bytes,compressed_gallery_storage_bytes,amortized_storage_bytes_per_gallery_template,threshold_policy,target_fpir,threshold_source_split,evaluation_split,top_k,query_count,mated_count,non_mated_count,decision_threshold,origin_decision_threshold,compressed_decision_threshold,origin_rank1_correct_count,origin_rank1_rate,compressed_rank1_correct_count,compressed_rank1_rate,origin_top_k_correct_count,origin_top_k_rate,compressed_top_k_correct_count,compressed_top_k_rate,origin_accepted_count,compressed_accepted_count,origin_dir_rank1_count,origin_dir_rank1_denominator,origin_dir_rank1,origin_dir_rank1_wilson95_low,origin_dir_rank1_wilson95_high,compressed_dir_rank1_count,compressed_dir_rank1_denominator,compressed_dir_rank1,compressed_dir_rank1_wilson95_low,compressed_dir_rank1_wilson95_high,both_dir_rank1_count,compressed_minus_origin_dir_rank1,compressed_minus_origin_dir_rank1_paired_bootstrap95_low,compressed_minus_origin_dir_rank1_paired_bootstrap95_high,tpir_rank,origin_tpir_at_rank_k_count,origin_tpir_at_rank_k_denominator,origin_tpir_at_rank_k,origin_tpir_at_rank_k_wilson95_low,origin_tpir_at_rank_k_wilson95_high,compressed_tpir_at_rank_k_count,compressed_tpir_at_rank_k_denominator,compressed_tpir_at_rank_k,compressed_tpir_at_rank_k_wilson95_low,compressed_tpir_at_rank_k_wilson95_high,both_tpir_at_rank_k_count,compressed_minus_origin_tpir_at_rank_k,compressed_minus_origin_tpir_at_rank_k_paired_bootstrap95_low,compressed_minus_origin_tpir_at_rank_k_paired_bootstrap95_high,compressed_tpir_at_rank_k_retention,origin_tpir20_count,origin_tpir20_denominator,origin_tpir20,compressed_tpir20_count,compressed_tpir20_denominator,compressed_tpir20,compressed_tpir20_retention,origin_closed_set_rank20_recall,compressed_closed_set_rank20_recall,origin_false_accept_count,origin_fpir_denominator,origin_fpir,origin_realized_fpir,origin_fpir_wilson95_low,origin_fpir_wilson95_high,compressed_false_accept_count,compressed_fpir_denominator,compressed_fpir,compressed_realized_fpir,compressed_fpir_wilson95_low,compressed_fpir_wilson95_high,both_false_accept_count,compressed_minus_origin_fpir,compressed_minus_origin_fpir_paired_bootstrap95_low,compressed_minus_origin_fpir_paired_bootstrap95_high,confidence_interval_unit,rate_confidence_interval_method,difference_confidence_interval_method,difference_confidence_interval_resamples,difference_confidence_interval_random_seed,agreement_with_origin_count,agreement_with_origin_rate,mean_top_k_identity_jaccard,mean_top1_score_drift,mean_abs_top1_score_drift,threshold_crossing_count,threshold_crossing_rate,accept_to_reject_count,accept_to_reject_rate,reject_to_accept_count,reject_to_accept_rate,origin_decision_correct_count,origin_decision_correct_rate,compressed_decision_correct_count,compressed_decision_correct_rate,origin_fallback_count,storage_bytes_per_embedding,codebook_bytes,codebook_bytes_source,codec_parameter_bytes,codec_parameter_bytes_source
survface,magface-6931178ad2025e1b3799,20260811-R001-dcc2dbde,population-d9816ff2e5ab75f4ceaf1fcd,origin-embedding-f2fc33e99aa5cb9547e72117,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,pca,pca_128,pca_direct_cosine,cosine_similarity,cosine_similarity,True,True,1,time.perf_counter,,,,36278.2496,35372.1686,0.194182931395,5149.7832112,3000,2048,6144000,1800192,600.064,frozen_origin,0.01,calibration,test,20,182159,60423,121736,0.853032708168,0.853032708168,0.853032708168,2129,0.0352349270973,1489,0.0246429339821,9127,0.151051751816,6402,0.105953031131,1766,40,33,60423,0.000546149645003,0.000388932593637,0.000766869317146,3,60423,4.96499677275e-05,1.68856099845e-05,0.000145980073263,2,-0.000496499677275,-0.000695099548185,-0.000314449795608,20,61,60423,0.00100954934379,0.000786083781831,0.00129645860799,3,60423,4.96499677275e-05,1.68856099845e-05,0.000145980073263,2,-0.000959899376065,-0.00122469920395,-0.000711649537428,0.0491803278689,61,60423,0.00100954934379,3,60423,4.96499677275e-05,0.0491803278689,0.151051751816,0.105953031131,1182,121736,0.00970953538805,0.00970953538805,0.00917396588114,0.0102760467889,28,121736,0.000230005914438,0.000230005914438,0.000159145832314,0.000332406137062,26,-0.00947952947362,-0.0100301061313,-0.00894558717224,probe,wilson_score,paired_nonparametric_bootstrap_percentile,2000,42,74000,0.406238505921,0.330416010711,-0.169581312683,0.173850902589,1732,0.00950817692236,1729,0.00949170779374,3,1.64691286184e-05,120587,0.661987604236,121711,0.668158037758,0,512,0,not_applicable,264192,pca_components_and_mean
survface,magface-6931178ad2025e1b3799,20260811-R001-dcc2dbde,population-d9816ff2e5ab75f4ceaf1fcd,origin-embedding-f2fc33e99aa5cb9547e72117,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,pca,pca_128,pca_direct_cosine,cosine_similarity,cosine_similarity,True,True,1,time.perf_counter,,,,36278.2496,35372.1686,0.194182931395,5149.7832112,3000,2048,6144000,1800192,600.064,frozen_origin,0.05,calibration,test,20,182159,60423,121736,0.810754001141,0.810754001141,0.810754001141,2129,0.0352349270973,1489,0.0246429339821,9127,0.151051751816,6402,0.105953031131,8871,303,159,60423,0.00263144828956,0.00225337674923,0.0030727573172,20,60423,0.00033099978485,0.000214291247195,0.000511238298323,9,-0.00230044850471,-0.00273074822501,-0.00188669877365,20,359,60423,0.00594144613806,0.00535929736039,0.00658641155627,25,60423,0.000413749731063,0.000280280161998,0.000610738754775,15,-0.005527696407,-0.00615659599821,-0.00493189679427,0.0696378830084,359,60423,0.00594144613806,25,60423,0.000413749731063,0.0696378830084,0.151051751816,0.105953031131,5722,121736,0.0470033515148,0.0470033515148,0.0458286693291,0.0482066220073,201,121736,0.00165111388579,0.00165111388579,0.00143823117415,0.00189544705277,200,-0.045352237629,-0.0465517595452,-0.0441280722219,probe,wilson_score,paired_nonparametric_bootstrap_percentile,2000,42,74000,0.406238505921,0.330416010711,-0.169581312683,0.173850902589,8590,0.047156604944,8579,0.0470962181391,11,6.03868049342e-05,116173,0.637756026329,121555,0.66730164307,0,512,0,not_applicable,264192,pca_components_and_mean
survface,magface-6931178ad2025e1b3799,20260811-R001-dcc2dbde,population-d9816ff2e5ab75f4ceaf1fcd,origin-embedding-f2fc33e99aa5cb9547e72117,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,pca,pca_128,pca_direct_cosine,cosine_similarity,cosine_similarity,True,True,1,time.perf_counter,,,,36278.2496,35372.1686,0.194182931395,5149.7832112,3000,2048,6144000,1800192,600.064,frozen_origin,0.1,calibration,test,20,182159,60423,121736,0.786970019341,0.786970019341,0.786970019341,2129,0.0352349270973,1489,0.0246429339821,9127,0.151051751816,6402,0.105953031131,17656,628,298,60423,0.00493189679427,0.00440392755602,0.00552281103132,30,60423,0.000496499677275,0.000347820825568,0.000708687462462,26,-0.00443539711699,-0.00498154676199,-0.00390579746123,20,709,60423,0.0117339423729,0.0109058192338,0.0126241456708,36,60423,0.00059579961273,0.000430414340691,0.000824681192846,33,-0.0111381427602,-0.0119821922116,-0.0102775433196,0.0507757404795,709,60423,0.0117339423729,36,60423,0.00059579961273,0.0507757404795,0.151051751816,0.105953031131,11396,121736,0.0936124071762,0.0936124071762,0.0919889086928,0.095261552501,427,121736,0.00350759019518,0.00350759019518,0.00319078425255,0.00385572943222,427,-0.090104816981,-0.0917152691069,-0.0885682953276,probe,wilson_score,paired_nonparametric_bootstrap_percentile,2000,42,74000,0.406238505921,0.330416010711,-0.169581312683,0.173850902589,17038,0.0935336711335,17033,0.0935062225858,5,2.74485476973e-05,110638,0.607370484028,121339,0.66611586581,0,512,0,not_applicable,264192,pca_components_and_mean
survface,magface-6931178ad2025e1b3799,20260811-R001-dcc2dbde,population-d9816ff2e5ab75f4ceaf1fcd,origin-embedding-f2fc33e99aa5cb9547e72117,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,pca,pca_128,pca_direct_cosine,cosine_similarity,cosine_similarity,True,True,1,time.perf_counter,,,,36278.2496,35372.1686,0.194182931395,5149.7832112,3000,2048,6144000,1800192,600.064,frozen_origin,0.2,calibration,test,20,182159,60423,121736,0.757018983364,0.757018983364,0.757018983364,2129,0.0352349270973,1489,0.0246429339821,9127,0.151051751816,6402,0.105953031131,35191,1393,506,60423,0.00837429455671,0.00767830017114,0.00913279626045,76,60423,0.00125779918243,0.00100513650208,0.0015738740015,64,-0.00711649537428,-0.00781159492246,-0.00642139582609,20,1351,60423,0.0223590354666,0.0212101839872,0.0235686161866,88,60423,0.00145639905334,0.00118238688641,0.00179379810819,77,-0.0209026364133,-0.0221111993777,-0.019793787134,0.0651369356033,1351,60423,0.0223590354666,88,60423,0.00145639905334,0.0651369356033,0.151051751816,0.105953031131,22793,121736,0.187233028849,0.187233028849,0.185051554984,0.189434241223,911,121736,0.00748340671617,0.00748340671617,0.00701458157001,0.0079833142457,911,-0.179749622133,-0.18193467832,-0.177646505553,probe,wilson_score,paired_nonparametric_bootstrap_percentile,2000,42,74000,0.406238505921,0.330416010711,-0.169581312683,0.173850902589,33820,0.185661976625,33809,0.18560158982,11,6.03868049342e-05,99449,0.545946123991,120901,0.663711373031,0,512,0,not_applicable,264192,pca_components_and_mean
survface,magface-6931178ad2025e1b3799,20260811-R001-dcc2dbde,population-d9816ff2e5ab75f4ceaf1fcd,origin-embedding-f2fc33e99aa5cb9547e72117,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,pca,pca_128,pca_direct_cosine,cosine_similarity,cosine_similarity,True,True,1,time.perf_counter,,,,36278.2496,35372.1686,0.194182931395,5149.7832112,3000,2048,6144000,1800192,600.064,frozen_origin,0.3,calibration,test,20,182159,60423,121736,0.733823299408,0.733823299408,0.733823299408,2129,0.0352349270973,1489,0.0246429339821,9127,0.151051751816,6402,0.105953031131,53173,2241,696,60423,0.0115187925128,0.010698492756,0.0124011997833,135,60423,0.00223424854774,0.00188810982293,0.00264367526147,111,-0.00928454396505,-0.0100789434487,-0.00849014448141,20,2058,60423,0.0340598778611,0.0326429905531,0.0355360067163,157,60423,0.00259834831107,0.00222284137467,0.00303709694326,136,-0.03146152955,-0.0328686923853,-0.0300212667362,0.0762876579203,2058,60423,0.0340598778611,157,60423,0.00259834831107,0.0762876579203,0.151051751816,0.105953031131,34654,121736,0.284665177105,0.284665177105,0.282137105136,0.287206838706,1438,121736,0.0118124466058,0.0118124466058,0.0112207498481,0.0124349525441,1437,-0.272852730499,-0.275334124663,-0.270339094434,probe,wilson_score,paired_nonparametric_bootstrap_percentile,2000,42,74000,0.406238505921,0.330416010711,-0.169581312683,0.173850902589,50976,0.279843433484,50954,0.279722659874,22,0.000120773609868,87778,0.481875723955,120433,0.661142188967,0,512,0,not_applicable,264192,pca_components_and_mean
survface,magface-6931178ad2025e1b3799,20260811-R001-dcc2dbde,population-d9816ff2e5ab75f4ceaf1fcd,origin-embedding-f2fc33e99aa5cb9547e72117,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,pca,pca_128,pca_direct_cosine,cosine_similarity,cosine_similarity,True,True,1,time.perf_counter,,,,36278.2496,35372.1686,0.194182931395,5149.7832112,3000,2048,6144000,1800192,600.064,recalibrated_compressed,0.01,calibration,test,20,182159,60423,121736,,0.853032708168,0.740508139133,2129,0.0352349270973,1489,0.0246429339821,9127,0.151051751816,6402,0.105953031131,1766,1985,33,60423,0.000546149645003,0.000388932593637,0.000766869317146,109,60423,0.00180394882743,0.00149580119546,0.00217543915841,23,0.00125779918243,0.000943349386823,0.00157224897804,20,61,60423,0.00100954934379,0.000786083781831,0.00129645860799,129,60423,0.00213494861228,0.00179722774777,0.00253597009113,40,0.00112539926849,0.00079439948364,0.00147294904258,2.11475409836,61,60423,0.00100954934379,129,60423,0.00213494861228,2.11475409836,0.151051751816,0.105953031131,1182,121736,0.00970953538805,0.00970953538805,0.00917396588114,0.0102760467889,1289,121736,0.0105884865611,0.0105884865611,0.0100287630488,0.0111790964973,861,0.00087895117303,0.000451797331931,0.00130610501413,probe,wilson_score,paired_nonparametric_bootstrap_percentile,2000,42,74000,0.406238505921,0.330416010711,-0.169581312683,0.173850902589,1183,0.00649432638519,482,0.00264603999802,701,0.00384828638717,120587,0.661987604236,120556,0.66181742324,0,512,0,not_applicable,264192,pca_components_and_mean
survface,magface-6931178ad2025e1b3799,20260811-R001-dcc2dbde,population-d9816ff2e5ab75f4ceaf1fcd,origin-embedding-f2fc33e99aa5cb9547e72117,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,pca,pca_128,pca_direct_cosine,cosine_similarity,cosine_similarity,True,True,1,time.perf_counter,,,,36278.2496,35372.1686,0.194182931395,5149.7832112,3000,2048,6144000,1800192,600.064,recalibrated_compressed,0.05,calibration,test,20,182159,60423,121736,,0.810754001141,0.651443004608,2129,0.0352349270973,1489,0.0246429339821,9127,0.151051751816,6402,0.105953031131,8871,9136,159,60423,0.00263144828956,0.00225337674923,0.0030727573172,382,60423,0.00632209589064,0.00572074569168,0.00698621433277,129,0.00369064760108,0.00314449795608,0.00423679724608,20,359,60423,0.00594144613806,0.00535929736039,0.00658641155627,562,60423,0.00930109395429,0.00856628400931,0.0100982933803,275,0.00335964781623,0.00274688446453,0.0039719974182,1.56545961003,359,60423,0.00594144613806,562,60423,0.00930109395429,1.56545961003,0.151051751816,0.105953031131,5722,121736,0.0470033515148,0.0470033515148,0.0458286693291,0.0482066220073,5914,121736,0.048580534928,0.048580534928,0.0473870236162,0.0498025350118,3756,0.00157718341329,0.000558380429782,0.00262904974699,probe,wilson_score,paired_nonparametric_bootstrap_percentile,2000,42,74000,0.406238505921,0.330416010711,-0.169581312683,0.173850902589,6453,0.0354250956582,3094,0.0169851613151,3359,0.0184399343431,116173,0.637756026329,116204,0.637926207324,0,512,0,not_applicable,264192,pca_components_and_mean
survface,magface-6931178ad2025e1b3799,20260811-R001-dcc2dbde,population-d9816ff2e5ab75f4ceaf1fcd,origin-embedding-f2fc33e99aa5cb9547e72117,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,pca,pca_128,pca_direct_cosine,cosine_similarity,cosine_similarity,True,True,1,time.perf_counter,,,,36278.2496,35372.1686,0.194182931395,5149.7832112,3000,2048,6144000,1800192,600.064,recalibrated_compressed,0.1,calibration,test,20,182159,60423,121736,,0.786970019341,0.608103871346,2129,0.0352349270973,1489,0.0246429339821,9127,0.151051751816,6402,0.105953031131,17656,19091,298,60423,0.00493189679427,0.00440392755602,0.00552281103132,567,60423,0.0093838439005,0.00864566666624,0.0101844000947,238,0.00445194710623,0.00382263376529,0.00508084669745,20,709,60423,0.0117339423729,0.0109058192338,0.0126241456708,916,60423,0.0151597901461,0.0142158924634,0.0161653324111,518,0.0034258477732,0.00268109825729,0.00422024725684,1.29196050776,709,60423,0.0117339423729,916,60423,0.0151597901461,1.29196050776,0.151051751816,0.105953031131,11396,121736,0.0936124071762,0.0936124071762,0.0919889086928,0.095261552501,12395,121736,0.101818689623,0.101818689623,0.100132465401,0.103530042795,7388,0.00820628244726,0.00670261878163,0.00976724222909,probe,wilson_score,paired_nonparametric_bootstrap_percentile,2000,42,74000,0.406238505921,0.330416010711,-0.169581312683,0.173850902589,13771,0.075598790068,6168,0.0338605284394,7603,0.0417382616286,110638,0.607370484028,109908,0.603362996064,0,512,0,not_applicable,264192,pca_components_and_mean
survface,magface-6931178ad2025e1b3799,20260811-R001-dcc2dbde,population-d9816ff2e5ab75f4ceaf1fcd,origin-embedding-f2fc33e99aa5cb9547e72117,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,pca,pca_128,pca_direct_cosine,cosine_similarity,cosine_similarity,True,True,1,time.perf_counter,,,,36278.2496,35372.1686,0.194182931395,5149.7832112,3000,2048,6144000,1800192,600.064,recalibrated_compressed,0.2,calibration,test,20,182159,60423,121736,,0.757018983364,0.563297152519,2129,0.0352349270973,1489,0.0246429339821,9127,0.151051751816,6402,0.105953031131,35191,39069,506,60423,0.00837429455671,0.00767830017114,0.00913279626045,789,60423,0.0130579415123,0.0121832270328,0.0139945678119,395,0.00468364695563,0.0039719974182,0.00539529649306,20,1351,60423,0.0223590354666,0.0212101839872,0.0235686161866,1442,60423,0.0238650844877,0.0226780358945,0.0251126708362,915,0.00150604902107,0.000512635916787,0.00251559836486,1.06735751295,1351,60423,0.0223590354666,1442,60423,0.0238650844877,1.06735751295,0.151051751816,0.105953031131,22793,121736,0.187233028849,0.187233028849,0.185051554984,0.189434241223,25766,121736,0.211654728264,0.211654728264,0.209369224939,0.213958428861,15377,0.0244216994151,0.0223676644542,0.0266240060459,probe,wilson_score,paired_nonparametric_bootstrap_percentile,2000,42,74000,0.406238505921,0.330416010711,-0.169581312683,0.173850902589,26622,0.14614704736,11372,0.0624289768828,15250,0.0837180704769,99449,0.545946123991,96759,0.531178805329,0,512,0,not_applicable,264192,pca_components_and_mean
survface,magface-6931178ad2025e1b3799,20260811-R001-dcc2dbde,population-d9816ff2e5ab75f4ceaf1fcd,origin-embedding-f2fc33e99aa5cb9547e72117,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,pca,pca_128,pca_direct_cosine,cosine_similarity,cosine_similarity,True,True,1,time.perf_counter,,,,36278.2496,35372.1686,0.194182931395,5149.7832112,3000,2048,6144000,1800192,600.064,recalibrated_compressed,0.3,calibration,test,20,182159,60423,121736,,0.733823299408,0.535307049751,2129,0.0352349270973,1489,0.0246429339821,9127,0.151051751816,6402,0.105953031131,53173,58112,696,60423,0.0115187925128,0.010698492756,0.0124011997833,949,60423,0.0157059397911,0.0147448981973,0.0167285565276,528,0.00418714727835,0.00340929778396,0.00499809675124,20,2058,60423,0.0340598778611,0.0326429905531,0.0355360067163,1841,60423,0.0304685301955,0.0291276778971,0.0318690806598,1276,-0.00359134766562,-0.00479949688033,-0.00238237095146,0.894557823129,2058,60423,0.0340598778611,1841,60423,0.0304685301955,0.894557823129,0.151051751816,0.105953031131,34654,121736,0.284665177105,0.284665177105,0.282137105136,0.287206838706,38400,121736,0.315436682658,0.315436682658,0.312832174677,0.318052838302,24271,0.030771505553,0.0282085825064,0.0333426430965,probe,wilson_score,paired_nonparametric_bootstrap_percentile,2000,42,74000,0.406238505921,0.330416010711,-0.169581312683,0.173850902589,36771,0.201862109476,15916,0.0873742170302,20855,0.114487892446,87778,0.481875723955,84285,0.462700168534,0,512,0,not_applicable,264192,pca_components_and_mean
